──────────────────────────────────────────────────────────────────────
  AlphaZero Gomoku – Study Run: cfg2
──────────────────────────────────────────────────────────────────────
{
  "_comment": "Config 2 \u2013 5-blk 64ch, 200 sims, MultiStep[150,250,350,450] \u03b3=0.5 (gradual 4-step staircase)",
  "name": "cfg2",
  "n_iters": 500,
  "games_per_iter": 50,
  "n_sims_train": 200,
  "n_sims_eval": 100,
  "temp_threshold": 8,
  "c_puct": 1.5,
  "heuristic_game_rate": 0.5,
  "train_steps": 300,
  "batch_size": 512,
  "lr": 0.002,
  "lr_schedule": {
    "type": "multistep",
    "milestones": [
      150,
      250,
      350,
      450
    ],
    "gamma": 0.5
  },
  "grad_clip": null,
  "value_loss_weight": 2.0,
  "buffer_size": 200000,
  "l2_reg": 0.0001,
  "eval_freq": 50,
  "save_freq": 50,
  "eval_games": 20,
  "channels": 64,
  "res_blocks": 5,
  "value_fc_hidden": 64,
  "stop_iter": 200
}
──────────────────────────────────────────────────────────────────────
Device : cuda
Params : 390,490  (5 res-blocks, 64 ch, value-fc 64)
torch.compile : enabled
──────────────────────────────────────────────────────────────────────
  Training for 200/500 iterations  |  games/iter = 50  |  initial sims/move = 200  |  sequential
──────────────────────────────────────────────────────────────────────
Iter 109/500 | gameLen=  9.2 | pl=2.3582  vl=0.3376 | buf=200000 | lr=2.00e-03 | sims=200 | 1077s
Iter 110/500 | gameLen= 10.2 | pl=2.3494  vl=0.3422 | buf=200000 | lr=2.00e-03 | sims=200 | 1087s
Iter 111/500 | gameLen=  9.6 | pl=2.3343  vl=0.3377 | buf=200000 | lr=2.00e-03 | sims=200 | 1095s
Iter 112/500 | gameLen=  9.2 | pl=2.3352  vl=0.3321 | buf=200000 | lr=2.00e-03 | sims=200 | 1104s
Iter 113/500 | gameLen= 10.2 | pl=2.3326  vl=0.3385 | buf=200000 | lr=2.00e-03 | sims=200 | 1113s
Iter 114/500 | gameLen=  9.9 | pl=2.3234  vl=0.3395 | buf=200000 | lr=2.00e-03 | sims=200 | 1123s
Iter 115/500 | gameLen= 10.9 | pl=2.3155  vl=0.3369 | buf=200000 | lr=2.00e-03 | sims=200 | 1132s
Iter 116/500 | gameLen= 11.1 | pl=2.3181  vl=0.3317 | buf=200000 | lr=2.00e-03 | sims=200 | 1142s
Iter 117/500 | gameLen= 10.6 | pl=2.3072  vl=0.3322 | buf=200000 | lr=2.00e-03 | sims=200 | 1151s
Iter 118/500 | gameLen= 10.5 | pl=2.3055  vl=0.3338 | buf=200000 | lr=2.00e-03 | sims=200 | 1160s
Iter 119/500 | gameLen=  9.6 | pl=2.3025  vl=0.3318 | buf=200000 | lr=2.00e-03 | sims=200 | 1169s
